Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.argouml.application.api.Configuration.load(URL)",1,0,n/a,9,0,1,1,1
"org.argouml.application.api.Configuration.makeKey(ConfigurationKey,String)",1,0,n/a,5,0,2,1,1
"org.argouml.application.api.Configuration.makeKey(String)",1,0,n/a,5,0,1,1,1
"org.argouml.application.api.Configuration.makeKey(String,String)",1,0,n/a,5,0,2,1,1
"org.argouml.application.api.Configuration.makeKey(String,String,String)",1,0,n/a,5,0,3,1,1
"org.argouml.application.api.Configuration.makeKey(String,String,String,String)",1,0,n/a,5,0,4,1,1
"org.argouml.application.api.Configuration.makeKey(String,String,String,String,String)",1,0,n/a,5,0,5,1,1
"org.argouml.application.api.Configuration.removeListener(ConfigurationKey,PropertyChangeListener)",1,0,n/a,8,0,2,1,1
"org.argouml.application.api.Configuration.removeListener(PropertyChangeListener)",1,0,n/a,7,0,1,1,1
"org.argouml.application.api.Configuration.save()",1,0,n/a,11,0,0,1,1
"org.argouml.application.api.Configuration.save(boolean)",1,1,n/a,11,0,1,1,1
"org.argouml.application.api.Configuration.setBoolean(ConfigurationKey,boolean)",1,0,n/a,8,0,2,1,1
"org.argouml.application.api.Configuration.setDouble(ConfigurationKey,double)",1,0,n/a,8,0,2,1,1
"org.argouml.application.api.Configuration.setInteger(ConfigurationKey,int)",1,0,n/a,8,0,2,1,1
"org.argouml.application.api.Configuration.setString(ConfigurationKey,String)",1,0,n/a,8,0,2,1,1
"org.argouml.application.api.ConfigurationKey.getKey()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.ConfigurationKey.isChangedProperty(PropertyChangeEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.Notation.Notation()",3,1,n/a,7,0,0,3,1
"org.argouml.application.api.Notation.finalize()",3,0,n/a,8,0,0,3,1
"org.argouml.application.api.Notation.findNotation(String)",1,0,n/a,3,0,1,1,1
"org.argouml.application.api.Notation.generate(NotationContext,Object)",40,1,n/a,50,0,2,43,22
"org.argouml.application.api.Notation.generate(NotationContext,Object,boolean)",5,0,n/a,14,0,3,7,4
"org.argouml.application.api.Notation.generateAction(NotationContext,MAction)",2,3,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAction(NotationName,MAction)",2,3,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAssociation(NotationContext,MAssociation)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAssociation(NotationName,MAssociation)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAssociationEnd(NotationContext,MAssociationEnd)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAssociationEnd(NotationName,MAssociationEnd)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateAttribute(NotationContext,MAttribute)",2,0,n/a,4,0,2,1,1
"org.argouml.application.api.Notation.generateAttribute(NotationContext,MAttribute,boolean)",2,4,n/a,6,0,3,1,1
"org.argouml.application.api.Notation.generateAttribute(NotationName,MAttribute,boolean)",2,4,n/a,4,0,3,1,1
"org.argouml.application.api.Notation.generateClassifier(NotationContext,MClassifier)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateClassifier(NotationName,MClassifier)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateClassifierRef(NotationContext,MClassifier)",2,1,n/a,4,0,2,1,1
"org.argouml.application.api.Notation.generateClassifierRef(NotationName,MClassifier)",2,1,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateExpression(NotationName,MExpression)",2,1,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateGuard(NotationContext,MGuard)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateGuard(NotationName,MGuard)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateMessage(NotationContext,MMessage)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateMessage(NotationName,MMessage)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateMultiplicity(NotationContext,MMultiplicity)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateMultiplicity(NotationName,MMultiplicity)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateName(NotationName,String)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateOperation(NotationContext,MOperation)",2,0,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateOperation(NotationContext,MOperation,boolean)",2,4,n/a,6,0,3,1,1
"org.argouml.application.api.Notation.generateOperation(NotationName,MOperation,boolean)",2,4,n/a,4,0,3,1,1
"org.argouml.application.api.Notation.generatePackage(NotationContext,MPackage)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generatePackage(NotationName,MPackage)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateParameter(NotationContext,MParameter)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateParameter(NotationName,MParameter)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateState(NotationContext,MState)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateState(NotationName,MState)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateStateBody(NotationContext,MState)",2,1,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateStateBody(NotationName,MState)",2,1,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateStereotype(NotationContext,MStereotype)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateStereotype(NotationName,MStereotype)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateTaggedValue(NotationContext,MTaggedValue)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateTaggedValue(NotationName,MTaggedValue)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateTransition(NotationContext,MTransition)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.generateTransition(NotationName,MTransition)",2,2,n/a,3,0,2,1,1
"org.argouml.application.api.Notation.getAvailableNotations()",1,0,n/a,5,0,0,1,1
"org.argouml.application.api.Notation.getDefaultNotation()",5,0,n/a,5,0,0,3,1
"org.argouml.application.api.Notation.getDefaultProvider()",2,0,n/a,3,0,0,1,1
"org.argouml.application.api.Notation.getInstance()",0,0,n/a,1,0,0,1,1
"org.argouml.application.api.Notation.getNotation(NotationContext)",2,40,n/a,10,1,1,3,2
"org.argouml.application.api.Notation.getProvider(NotationName)",3,19,n/a,6,0,1,4,1
"org.argouml.application.api.Notation.getUseGuillemots()",1,0,n/a,3,0,0,1,1
"org.argouml.application.api.Notation.makeNotation(String)",1,0,n/a,5,0,1,1,1
"org.argouml.application.api.Notation.makeNotation(String,Icon)",1,0,n/a,5,0,2,1,1
"org.argouml.application.api.Notation.makeNotation(String,String)",1,0,n/a,5,0,2,1,1
"org.argouml.application.api.Notation.makeNotation(String,String,Icon)",1,0,n/a,5,0,3,1,1
"org.argouml.application.api.Notation.propertyChange(PropertyChangeEvent)",6,0,n/a,7,0,1,2,1
"org.argouml.application.api.Notation.setDefaultNotation(NotationName)",4,0,n/a,4,0,1,2,1
"org.argouml.application.api.Notation.setUseGuillemots(boolean)",1,0,n/a,3,0,1,1,1
"org.argouml.application.api.NotationContext.getContextNotation()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationName.equals(NotationName)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationName.getConfigurationValue()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationName.getIcon()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationName.getName()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationName.getTitle()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationName.getVersion()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationProvider.canParse()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.NotationProvider.canParse(Object)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateAction(MAction)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateAssociation(MAssociation)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateAssociationEnd(MAssociationEnd)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateAttribute(MAttribute,boolean)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.api.NotationProvider.generateClassifier(MClassifier)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateClassifierRef(MClassifier)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateExpression(MExpression)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateGuard(MGuard)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateMessage(MMessage)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateMultiplicity(MMultiplicity)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateName(String)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateOperation(MOperation,boolean)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.api.NotationProvider.generatePackage(MPackage)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateParameter(MParameter)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateState(MState)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateStateBody(MState)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateStereotype(MStereotype)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateTaggedValue(MTaggedValue)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.generateTransition(MTransition)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.NotationProvider.getNotation()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.Pluggable.inContext(Object[])",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.api.PluggableDiagram.getDiagramMenuItem()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.PluggableMenu.buildContext(JMenuItem,String)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.api.PluggableMenu.getMenuItem(JMenuItem,String)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.api.PluggablePropertyPanel.getClassForPanel()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.PluggablePropertyPanel.getPropertyPanel()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.PluggableSettingsTab.getSettingsTabPanel()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.QuadrantPanel.getQuadrant()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.getTabKey()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.getTabPanel()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.getTabResourceBundleKey()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.handleSettingsTabCancel()",n/a,1,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.handleSettingsTabRefresh()",n/a,1,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.api.SettingsTabPanel.handleSettingsTabSave()",n/a,1,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.configuration.ConfigurationFactory.ConfigurationFactory()",1,1,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationFactory.getConfigurationHandler()",0,0,n/a,9,0,0,1,1
"org.argouml.application.configuration.ConfigurationFactory.getInstance()",0,0,n/a,8,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.ConfigurationHandler()",1,0,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.ConfigurationHandler(boolean)",1,1,n/a,6,0,1,2,1
"org.argouml.application.configuration.ConfigurationHandler.addListener(ConfigurationKey,PropertyChangeListener)",5,0,n/a,12,1,2,4,2
"org.argouml.application.configuration.ConfigurationHandler.addListener(PropertyChangeListener)",3,0,n/a,11,1,1,4,2
"org.argouml.application.configuration.ConfigurationHandler.getBoolean(ConfigurationKey,boolean)",7,0,n/a,15,0,2,4,1
"org.argouml.application.configuration.ConfigurationHandler.getDefaultPath()",n/a,2,0,n/a,n/a,0,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.getDouble(ConfigurationKey,double)",5,0,n/a,19,1,2,5,2
"org.argouml.application.configuration.ConfigurationHandler.getInteger(ConfigurationKey,int)",5,0,n/a,19,1,2,5,2
"org.argouml.application.configuration.ConfigurationHandler.getString(ConfigurationKey,String)",3,0,n/a,13,0,2,2,1
"org.argouml.application.configuration.ConfigurationHandler.getValue(String,String)",n/a,7,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.hasKey(ConfigurationKey)",5,0,n/a,11,0,1,1,1
"org.argouml.application.configuration.ConfigurationHandler.isChangeable()",0,0,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.isChanged()",0,0,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.isLoaded()",0,0,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.load(File)",2,1,n/a,19,2,1,9,4
"org.argouml.application.configuration.ConfigurationHandler.load(URL)",2,1,n/a,19,2,1,9,4
"org.argouml.application.configuration.ConfigurationHandler.loadDefault()",4,1,n/a,16,0,0,8,4
"org.argouml.application.configuration.ConfigurationHandler.loadFile(File)",n/a,1,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.loadIfNecessary()",1,5,n/a,7,0,0,2,2
"org.argouml.application.configuration.ConfigurationHandler.loadURL(URL)",n/a,1,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.loadUnspecified()",0,1,n/a,7,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.removeListener(ConfigurationKey,PropertyChangeListener)",4,0,n/a,11,1,2,3,2
"org.argouml.application.configuration.ConfigurationHandler.removeListener(PropertyChangeListener)",2,0,n/a,10,1,1,3,2
"org.argouml.application.configuration.ConfigurationHandler.save(File)",2,0,n/a,17,2,1,7,4
"org.argouml.application.configuration.ConfigurationHandler.save(URL)",2,0,n/a,17,2,1,7,4
"org.argouml.application.configuration.ConfigurationHandler.saveDefault()",1,0,n/a,9,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.saveDefault(boolean)",5,1,n/a,23,2,1,13,6
"org.argouml.application.configuration.ConfigurationHandler.saveFile(File)",n/a,3,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.saveURL(URL)",n/a,2,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.saveUnspecified()",0,0,n/a,7,0,0,1,1
"org.argouml.application.configuration.ConfigurationHandler.setBoolean(ConfigurationKey,boolean)",3,0,n/a,9,0,2,2,1
"org.argouml.application.configuration.ConfigurationHandler.setDouble(ConfigurationKey,double)",2,0,n/a,8,0,2,1,1
"org.argouml.application.configuration.ConfigurationHandler.setInteger(ConfigurationKey,int)",2,0,n/a,8,0,2,1,1
"org.argouml.application.configuration.ConfigurationHandler.setString(ConfigurationKey,String)",1,0,n/a,8,0,2,1,1
"org.argouml.application.configuration.ConfigurationHandler.setValue(String,String)",n/a,1,0,n/a,n/a,2,n/a,n/a
"org.argouml.application.configuration.ConfigurationHandler.workerSetValue(ConfigurationKey,String)",7,4,n/a,15,1,2,5,2
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(ConfigurationKey,String)",1,0,n/a,5,0,2,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(String)",0,0,n/a,5,0,1,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(String,String)",0,0,n/a,5,0,2,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(String,String,String)",0,0,n/a,5,0,3,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(String,String,String,String)",0,0,n/a,5,0,4,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.ConfigurationKeyImpl(String,String,String,String,String)",0,0,n/a,5,0,5,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.getKey()",0,0,n/a,5,0,0,1,1
"org.argouml.application.configuration.ConfigurationKeyImpl.isChangedProperty(PropertyChangeEvent)",2,0,n/a,6,0,1,3,2
"org.argouml.application.configuration.ConfigurationKeyImpl.toString()",0,0,n/a,3,0,0,1,1
"org.argouml.application.configuration.ConfigurationProperties.ConfigurationProperties()",8,0,n/a,16,1,0,7,2
"org.argouml.application.configuration.ConfigurationProperties.getDefaultPath()",1,0,n/a,7,0,0,1,1
"org.argouml.application.configuration.ConfigurationProperties.getValue(String,String)",2,0,n/a,18,1,2,6,2
"org.argouml.application.configuration.ConfigurationProperties.loadFile(File)",4,0,n/a,19,1,1,8,3
"org.argouml.application.configuration.ConfigurationProperties.loadURL(URL)",4,0,n/a,19,1,1,8,3
"org.argouml.application.configuration.ConfigurationProperties.saveFile(File)",4,0,n/a,19,1,1,8,3
"org.argouml.application.configuration.ConfigurationProperties.saveURL(URL)",0,0,n/a,10,0,1,1,1
"org.argouml.application.configuration.ConfigurationProperties.setValue(String,String)",2,0,n/a,9,0,2,2,1
"org.argouml.application.events.ArgoEvent.ArgoEvent(int,Object)",1,0,n/a,4,0,2,2,1
"org.argouml.application.events.ArgoEvent.getEventEndRange()",2,1,n/a,5,0,0,1,2
"org.argouml.application.events.ArgoEvent.getEventStartRange()",0,3,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoEvent.getEventType()",0,0,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoEvent.toString()",5,0,n/a,5,0,0,1,1
"org.argouml.application.events.ArgoEventPump.ArgoEventPump()",0,1,n/a,2,0,0,0,1
"org.argouml.application.events.ArgoEventPump.Pair.Pair(int,ArgoEventListener)",0,1,n/a,4,0,2,2,1
"org.argouml.application.events.ArgoEventPump.Pair.getEventType()",0,3,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoEventPump.Pair.getListener()",0,2,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoEventPump.Pair.toString()",0,0,n/a,3,0,0,1,1
"org.argouml.application.events.ArgoEventPump.addListener(ArgoEventListener)",1,0,n/a,3,0,1,1,1
"org.argouml.application.events.ArgoEventPump.addListener(int,ArgoEventListener)",1,0,n/a,3,0,2,1,1
"org.argouml.application.events.ArgoEventPump.doAddListener(int,ArgoEventListener)",3,2,n/a,4,0,2,3,2
"org.argouml.application.events.ArgoEventPump.doFireEvent(ArgoEvent)",12,1,n/a,16,2,1,9,6
"org.argouml.application.events.ArgoEventPump.doRemoveListener(int,ArgoEventListener)",0,2,n/a,3,0,2,2,2
"org.argouml.application.events.ArgoEventPump.fireEvent(ArgoEvent)",1,0,n/a,3,0,1,1,1
"org.argouml.application.events.ArgoEventPump.getInstance()",0,0,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoEventPump.handleFireEvent(ArgoEvent,ArgoEventListener)",9,2,n/a,29,3,2,11,10
"org.argouml.application.events.ArgoEventPump.handleFireModuleEvent(ArgoModuleEvent,ArgoModuleEventListener)",7,2,n/a,20,1,2,16,6
"org.argouml.application.events.ArgoEventPump.handleFireNotationEvent(ArgoNotationEvent,ArgoNotationEventListener)",8,2,n/a,23,1,2,19,7
"org.argouml.application.events.ArgoEventPump.removeListener(ArgoEventListener)",1,0,n/a,3,0,1,1,1
"org.argouml.application.events.ArgoEventPump.removeListener(int,ArgoEventListener)",1,0,n/a,3,0,2,1,1
"org.argouml.application.events.ArgoModuleEvent.ArgoModuleEvent(int,ArgoModule)",1,0,n/a,3,0,2,1,1
"org.argouml.application.events.ArgoModuleEvent.getEventStartRange()",0,0,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoModuleEventListener.moduleDisabled(ArgoModuleEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoModuleEventListener.moduleEnabled(ArgoModuleEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoModuleEventListener.moduleLoaded(ArgoModuleEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoModuleEventListener.moduleUnloaded(ArgoModuleEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoNotationEvent.ArgoNotationEvent(int,Object)",1,0,n/a,3,0,2,1,1
"org.argouml.application.events.ArgoNotationEvent.getEventStartRange()",0,0,n/a,1,0,0,1,1
"org.argouml.application.events.ArgoNotationEventListener.notationAdded(ArgoNotationEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoNotationEventListener.notationChanged(ArgoNotationEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoNotationEventListener.notationProviderAdded(ArgoNotationEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoNotationEventListener.notationProviderRemoved(ArgoNotationEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.events.ArgoNotationEventListener.notationRemoved(ArgoNotationEvent)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.argouml.application.helpers.DiagramHelper.DiagramHelper()",1,0,n/a,3,0,0,1,1
"org.argouml.application.helpers.DiagramHelper.getDiagramMenuItem()",2,0,n/a,1,0,0,1,1
"org.argouml.application.helpers.DiagramHelper.getDiagramResourceBundleKey()",0,1,n/a,3,0,0,1,1
"org.argouml.application.helpers.DiagramHelper.getModulePopUpActions(Vector,Object)",0,0,n/a,1,0,2,1,1
"org.argouml.application.helpers.DiagramHelper.inContext(Object[])",0,0,n/a,1,0,1,1,1
"org.argouml.application.helpers.DiagramHelper.initializeModule()",0,0,n/a,1,0,0,1,1
"org.argouml.application.helpers.DiagramHelper.isModuleEnabled()",0,0,n/a,1,0,0,1,1
"org.argouml.application.helpers.DiagramHelper.setModuleEnabled(boolean)",0,0,n/a,1,0,1,0,1
"org.argouml.application.helpers.DiagramHelper.shutdownModule()",0,0,n/a,1,0,0,1,1
"org.argouml.application.helpers.ModuleHelper.ModuleHelper()",0,0,n/a,3,0,0,1,1
